Date,y,DIS,META,MSFT,NVDA,NVS,SBUX,WMT,XOM
2024-01-04,237.92999267578125,89.74644470214844,345.7990417480469,365.94000244140625,47.984397888183594,101.6851806640625,91.73588562011719,51.96381759643555,99.75788879394531
2024-01-05,237.49000549316406,90.0833969116211,350.6106872558594,365.75103759765625,49.08308029174805,102.39794158935547,91.1867446899414,51.61796951293945,100.06013488769531
2024-01-08,240.4499969482422,90.72755432128906,357.295166015625,372.6533508300781,52.23818588256836,103.13961791992188,92.36347961425781,52.125221252441406,98.3929443359375
2024-01-09,234.9600067138672,88.86444091796875,356.0697937011719,373.74737548828125,53.12493896484375,102.47500610351562,91.28479766845703,52.474365234375,97.17424774169922
2024-01-10,233.94000244140625,88.48785400390625,369.0602111816406,380.68939208984375,54.334590911865234,103.48636627197266,91.68685913085938,53.12654495239258,96.21878814697266
2024-01-11,227.22000122070312,88.64642333984375,368.26324462890625,382.5393371582031,54.806461334228516,103.64047241210938,91.13772583007812,53.067264556884766,96.19928741455078
2024-01-12,218.88999938964844,89.538330078125,373.06494140625,386.3584289550781,54.694488525390625,103.4959945678711,90.19632720947266,53.13643264770508,97.44723510742188
2024-01-16,219.91000366210938,92.21408081054688,366.0616760253906,388.14862060546875,56.36602020263672,103.72716522216797,90.9023666381836,53.304420471191406,95.24383544921875
2024-01-17,215.5500030517578,89.5284194946289,366.96820068359375,387.3529968261719,56.037113189697266,104.27619171142578,89.99040222167969,53.0540885925293,94.5516128540039
2024-01-18,211.8800048828125,91.38162994384766,374.6986999511719,391.72906494140625,57.090816497802734,104.05464935302734,91.52995300292969,53.76885223388672,94.3761215209961
2024-01-19,212.19000244140625,92.22398376464844,381.9908447265625,396.50299072265625,59.47414016723633,104.24729919433594,92.03987121582031,53.48557662963867,94.52235412597656
2024-01-22,208.8000030517578,94.22584533691406,380.3271789550781,394.3547668457031,59.63709259033203,104.47846221923828,91.26519775390625,53.48887252807617,94.39561462402344
2024-01-23,209.13999938964844,92.9276123046875,383.73419189453125,396.7317199707031,59.85603332519531,103.76569366455078,90.1865234375,53.62392044067383,95.45832824707031
2024-01-24,207.8300018310547,92.66004180908203,389.2132263183594,400.3718566894531,61.344608306884766,103.59232330322266,90.25517272949219,52.866336822509766,97.10600280761719
2024-01-25,182.6300048828125,94.00782012939453,391.68377685546875,402.6692810058594,61.59952926635742,103.05292510986328,90.8141098022461,53.63710021972656,99.57264709472656
2024-01-26,183.25,94.50332641601562,392.6401672363281,401.7344055175781,61.013702392578125,103.2166748046875,91.00042724609375,54.10811996459961,100.42086791992188
2024-01-29,190.92999267578125,96.61419677734375,399.49395751953125,407.492919921875,62.44729232788086,103.97759246826172,91.98104858398438,54.36174011230469,100.547607421875
2024-01-30,191.58999633789062,96.06913757324219,398.53759765625,406.3690490722656,62.756202697753906,103.78495788574219,92.25560760498047,54.54290771484375,102.22454071044922
2024-01-31,187.2899932861328,95.18712615966797,388.6553649902344,395.4189147949219,61.509559631347656,99.66246032714844,91.22596740722656,54.430912017822266,100.2356185913086
2024-02-01,188.86000061035156,96.18804931640625,393.2777099609375,401.5852355957031,63.00913619995117,101.45401000976562,91.55938720703125,55.43883514404297,99.82613372802734
2024-02-02,187.91000366210938,96.2574234008789,473.1824645996094,408.9847717285156,66.14125061035156,99.90325927734375,91.1867446899414,55.85386276245117,99.41665649414062
2024-02-05,181.05999755859375,95.78173828125,457.6617431640625,403.4450378417969,69.3123550415039,99.66246032714844,90.71605682373047,55.55411911010742,99.0071792602539
2024-02-06,185.10000610351562,98.39802551269531,452.9896240234375,403.285888671875,68.20366668701172,99.92251586914062,93.81477355957031,55.93291091918945,99.68964385986328
2024-02-07,187.5800018310547,98.24937438964844,467.8030090332031,411.7994079589844,70.0791244506836,99.65282440185547,93.46176147460938,55.79127502441406,99.66039276123047
2024-02-08,189.55999755859375,109.54695892333984,468.21148681640625,411.8590393066406,69.62125396728516,97.6301040649414,95.28679656982422,55.78798294067383,101.3665771484375
2024-02-09,193.57000732421875,107.41627502441406,466.3286437988281,418.2640380859375,72.11256408691406,97.31224060058594,95.98722076416016,55.758338928222656,99.22166442871094
2024-02-12,188.1300048828125,108.30818939208984,467.11566162109375,413.0028076171875,72.22752380371094,96.83064270019531,94.1819076538086,56.09431076049805,100.58660888671875
2024-02-13,184.02000427246094,109.4676742553711,458.3690490722656,404.1114196777344,72.10755920410156,95.41473388671875,92.60350036621094,55.712223052978516,99.72066497802734
2024-02-14,188.7100067138672,110.55779266357422,471.47900390625,408.0173034667969,73.87905883789062,95.40510559082031,92.80079650878906,55.53435516357422,99.22865295410156
2024-02-15,200.4499969482422,111.43978881835938,482.1881103515625,405.09783935546875,72.63739776611328,95.96376037597656,91.96227264404297,55.761634826660156,102.07247924804688
2024-02-16,199.9499969482422,110.5974349975586,471.5188293457031,402.6068420410156,72.59241485595703,96.50315856933594,91.96227264404297,56.114070892333984,102.07247924804688
2024-02-20,193.75999450683594,108.45684051513672,469.9548034667969,401.3414001464844,69.43231201171875,98.94005584716797,92.19902801513672,57.925689697265625,101.10813903808594
2024-02-21,194.77000427246094,106.7027359008789,466.74365234375,400.73358154296875,67.452880859375,98.78594207763672,93.73797607421875,57.21422576904297,103.17457580566406
2024-02-22,197.41000366210938,106.67301177978516,484.7939147949219,410.1695251464844,78.5157470703125,99.0171127319336,94.48772430419922,57.777469635009766,103.08602142333984
2024-02-23,191.97000122070312,106.77210998535156,482.69970703125,408.8642578125,78.79466247558594,100.0766372680664,94.32988739013672,57.82687759399414,102.18071746826172
2024-02-26,199.39999389648438,106.71265411376953,480.41595458984375,406.0743408203125,79.06958770751953,99.45055389404297,93.00796508789062,58.89408493041992,102.58416748046875
2024-02-27,199.72999572753906,108.43701171875,485.71136474609375,406.0145263671875,78.6786880493164,99.35423278808594,92.8599853515625,58.88420867919922,102.36768341064453
2024-02-28,202.0399932861328,109.80461883544922,482.689697265625,406.253662109375,77.6409912109375,98.45845794677734,91.74523162841797,58.91384506225586,102.65304565429688
2024-02-29,201.8800048828125,110.5776138305664,488.7829284667969,412.15240478515625,79.0895767211914,97.25445556640625,93.6196060180664,57.915809631347656,102.849853515625
2024-03-01,202.63999938964844,110.94429016113281,500.9194641113281,414.00567626953125,82.25567626953125,98.30433654785156,91.903076171875,58.06403350830078,104.14875793457031
2024-03-04,188.13999938964844,112.66865539550781,496.82073974609375,413.42779541015625,85.21282958984375,98.2176513671875,91.21251678466797,58.59764099121094,102.69241333007812
2024-03-05,180.74000549316406,111.85603332519531,488.8726806640625,401.2018737792969,85.94366455078125,98.34286499023438,89.9892578125,59.32887649536133,103.95195770263672
2024-03-06,176.5399932861328,109.0712661743164,494.7265319824219,400.6438903808594,88.67901611328125,98.86299896240234,90.41344451904297,59.852596282958984,105.06389617919922
2024-03-07,178.64999389648438,109.19019317626953,510.78228759765625,407.6686096191406,92.6470718383789,99.93000030517578,89.72289276123047,59.645084381103516,105.65431213378906
2024-03-08,175.33999633789062,109.32893371582031,504.5594787597656,404.7590637207031,87.5073013305664,100.70999908447266,89.83140563964844,59.407920837402344,106.64817810058594
2024-03-11,177.77000427246094,111.3010482788086,482.2608642578125,403.0651550292969,85.75370788574219,101.37000274658203,90.8277816772461,59.9415283203125,107.27794647216797
2024-03-12,177.5399932861328,111.44970703125,498.3764953613281,413.7864685058594,91.89126586914062,99.7699966430664,91.15332794189453,60.68265151977539,106.5891342163086
2024-03-13,169.47999572753906,111.4893569946289,494.20794677734375,413.6071472167969,90.86650085449219,99.0,90.37399291992188,60.55418395996094,107.77979278564453
2024-03-14,162.5,111.05329895019531,490.4782409667969,423.69073486328125,87.9231948852539,98.12999725341797,90.4233169555664,60.50262451171875,109.68879699707031
2024-03-15,163.57000732421875,110.94429016113281,482.76947021484375,414.9223937988281,87.81621551513672,97.2699966430664,88.90409088134766,60.16551208496094,109.49199676513672
2024-03-18,173.8000030517578,112.82722473144531,495.6141052246094,415.81915283203125,88.43407440185547,95.91999816894531,89.78208923339844,60.34398651123047,110.50553894042969
2024-03-19,171.32000732421875,113.48129272460938,494.8761291503906,419.8944396972656,89.37686157226562,96.31999969482422,90.354248046875,60.35389709472656,111.28291320800781
2024-03-20,175.66000366210938,115.41377258300781,504.130615234375,423.7007141113281,90.35062408447266,96.05000305175781,91.35063171386719,60.73067855834961,111.18450927734375
2024-03-21,172.82000732421875,115.65161895751953,506.3644714355469,427.8258056640625,91.41336822509766,96.08000183105469,90.4233169555664,60.92898178100586,111.676513671875
2024-03-22,170.8300018310547,114.8290786743164,508.1794738769531,427.19805908203125,94.2667007446289,96.2300033569336,89.48612976074219,60.35389709472656,111.676513671875
2024-03-25,172.6300048828125,118.28772735595703,501.6374816894531,421.3392028808594,94.97952270507812,95.7300033569336,89.44666290283203,60.05644607543945,112.81798553466797
2024-03-26,177.6699981689453,118.85260009765625,494.527099609375,420.133544921875,92.53910064697266,95.2699966430664,89.14085388183594,59.9969482421875,111.97172546386719
2024-03-27,179.8300018310547,119.89317321777344,492.502685546875,419.9143371582031,90.22864532470703,95.87999725341797,90.26547241210938,60.20517349243164,113.13287353515625
2024-03-28,175.7899932861328,121.26077270507812,484.2453918457031,419.2069091796875,90.33462524414062,96.7300033569336,90.1569595336914,59.65983581542969,114.38257598876953
2024-04-01,175.22000122070312,120.43822479248047,489.99957275390625,423.0430908203125,90.34162139892578,95.87000274658203,90.2950668334961,59.491275787353516,115.12059020996094
2024-04-02,166.6300048828125,121.71663665771484,496.0030212402344,419.9243469238281,89.43083953857422,94.41000366210938,88.09515380859375,58.65839767456055,117.3740005493164
2024-04-03,168.3800048828125,117.91114044189453,505.3472595214844,418.9378967285156,88.94295501708984,94.37000274658203,87.50325012207031,58.926109313964844,117.39368438720703
2024-04-04,171.11000061035156,116.0381088256836,509.5157775878906,416.37713623046875,85.88467407226562,96.88999938964844,86.43782806396484,58.99551773071289,117.80696868896484
2024-04-05,164.89999389648438,117.3165283203125,525.890625,423.9896545410156,87.9871826171875,95.79000091552734,85.67820739746094,59.34254837036133,119.43061065673828
2024-04-08,172.97999572753906,116.2957763671875,517.8229370117188,423.06298828125,87.11238861083984,95.4800033569336,86.01362609863281,59.27313995361328,118.62371063232422
2024-04-09,176.8800048828125,116.91021728515625,515.4793701171875,424.7469177246094,85.33380126953125,95.80999755859375,85.95442962646484,59.283058166503906,119.24363708496094
2024-04-10,171.75999450683594,116.13722229003906,518.4013061523438,421.73779296875,87.0184097290039,94.37999725341797,84.79035186767578,60.10601806640625,120.2473373413086
2024-04-11,174.60000610351562,116.09757995605469,521.7221069335938,426.3909912109375,90.59456634521484,94.33999633789062,84.74102783203125,59.58051300048828,119.8438949584961
2024-04-12,171.0500030517578,112.98578643798828,510.49310302734375,420.3826904296875,88.1651382446289,93.5199966430664,83.77424621582031,59.630088806152344,118.44658660888672
2024-04-15,161.47999572753906,111.935302734375,498.85516357421875,412.15240478515625,85.98065185546875,94.41000366210938,84.02088165283203,59.421871185302734,117.76760864257812
2024-04-16,157.11000061035156,112.8569564819336,498.3864440917969,413.0889892578125,87.39432525634766,93.19999694824219,84.26750183105469,59.33263397216797,116.7934341430664
2024-04-17,155.4499969482422,111.92539978027344,492.81182861328125,410.3588562011719,84.01512145996094,93.08000183105469,85.04684448242188,59.14424514770508,116.73438262939453
2024-04-18,149.92999267578125,111.41997528076172,500.42083740234375,402.8160705566406,84.65097045898438,92.56999969482422,85.97415924072266,58.75755310058594,116.62613677978516
2024-04-19,147.0500030517578,111.5983657836914,479.7478332519531,397.6846008300781,76.18197631835938,94.36000061035156,86.4279556274414,59.02526092529297,117.96440887451172
2024-04-22,142.0500030517578,110.98392486572266,480.406005859375,399.5179748535156,79.49919128417969,95.12000274658203,86.99026489257812,59.630088806152344,118.633544921875
2024-04-23,144.67999267578125,112.6884765625,494.73651123046875,406.1042175292969,82.40350341796875,97.27999877929688,86.68445587158203,58.588993072509766,119.09603881835938
2024-04-24,162.1300048828125,112.89659118652344,492.1436462402344,407.5888366699219,79.65815734863281,98.3499984741211,87.55257415771484,59.36237716674805,119.11572265625
2024-04-25,170.17999267578125,111.75691986083984,440.1669006347656,397.6048889160156,82.61245727539062,99.05999755859375,86.65484619140625,59.69949722290039,119.39125061035156
2024-04-26,168.2899932861328,111.71729278564453,442.0716857910156,404.8587341308594,87.71424865722656,97.44000244140625,87.059326171875,59.64991760253906,116.0750961303711
2024-04-29,194.0500030517578,111.0731201171875,431.43096923828125,400.8033447265625,87.73624420166016,97.08999633789062,87.13824462890625,59.729244232177734,117.7282485961914
2024-04-30,183.27999877929688,110.10192108154297,428.98773193359375,387.9297790527344,86.38156127929688,97.12999725341797,87.29608154296875,58.8467903137207,116.38013458251953
2024-05-01,179.99000549316406,109.48750305175781,437.9829406738281,393.5196228027344,83.02135467529297,97.5,73.4356460571289,58.35102081298828,114.17593383789062
2024-05-02,180.00999450683594,111.6082763671875,440.466064453125,396.4092102050781,85.79669952392578,97.33999633789062,73.91903686523438,59.203731536865234,114.38257598876953
2024-05-03,181.19000244140625,112.63893127441406,450.7178039550781,405.1974792480469,88.76799774169922,97.2699966430664,72.12358856201172,59.312801361083984,114.14641571044922
2024-05-06,184.75999450683594,115.4236831665039,464.4001159667969,412.0527648925781,92.11820220947266,97.7300033569336,71.91642761230469,59.36237716674805,114.88442993164062
2024-05-07,177.80999755859375,104.44322204589844,466.95306396484375,407.86785888671875,90.53257751464844,99.06999969482422,71.52182006835938,60.10601806640625,114.3136978149414
2024-05-08,174.72000122070312,104.4927749633789,471.30108642578125,409.06353759765625,90.39061737060547,99.5999984741211,72.50833129882812,59.788734436035156,114.29401397705078
2024-05-09,171.97000122070312,104.84954833984375,474.11334228515625,410.8371276855469,88.72601318359375,100.20999908447266,74.65892028808594,60.134979248046875,116.54742431640625
2024-05-10,168.47000122070312,104.83963012695312,474.8912048339844,413.2484130859375,89.85672760009766,102.0999984741211,75.08311462402344,60.17477798461914,116.0750961303711
2024-05-13,171.88999938964844,104.8792724609375,466.7237548828125,412.2320861816406,90.37762451171875,102.26000213623047,75.15216827392578,60.10512924194336,116.0259017944336
2024-05-14,177.5500030517578,104.40357971191406,470.55316162109375,415.0618896484375,91.33439636230469,103.30999755859375,74.60958862304688,59.55790710449219,116.730224609375
2024-05-15,173.99000549316406,101.84675598144531,480.216552734375,422.31878662109375,94.60761260986328,103.22000122070312,74.67864227294922,59.52805709838867,117.6329574584961
2024-05-16,174.83999633789062,102.44137573242188,471.92938232421875,420.2325744628906,94.33667755126953,102.69000244140625,74.82774353027344,63.68696594238281,116.92862701416016
2024-05-17,177.4600067138672,102.32244873046875,470.6130065917969,419.4539489746094,92.45711517333984,102.56999969482422,77.38230895996094,64.32373046875,118.68448638916016
2024-05-20,174.9499969482422,101.9755859375,467.55145263671875,424.5747375488281,94.75757598876953,102.83999633789062,77.07417297363281,63.856101989746094,117.72223663330078
2024-05-21,186.60000610351562,102.08460998535156,463.3529968261719,428.2680969238281,95.36344146728516,102.83999633789062,77.25308990478516,64.82121276855469,116.90878295898438
2024-05-22,180.11000061035156,102.09451293945312,466.4943542480469,429.74542236328125,94.92754364013672,101.95999908447266,80.23506927490234,64.92070007324219,114.5577163696289
2024-05-23,173.74000549316406,99.75572204589844,464.49981689453125,426.23175048828125,103.77445220947266,101.11000061035156,77.83953857421875,64.51277160644531,112.60344696044922
2024-05-24,179.24000549316406,100.84584045410156,476.9056396484375,429.3860778808594,106.44381713867188,100.52999877929688,78.39617919921875,65.05004119873047,112.51416778564453
2024-05-28,176.75,101.51972198486328,478.6009826660156,429.5457763671875,113.87406158447266,99.68000030517578,77.01453399658203,64.7117691040039,113.94266510009766
2024-05-29,176.19000244140625,99.97373962402344,473.0562438964844,428.3978576660156,114.79783630371094,99.36000061035156,76.41812896728516,64.59236145019531,112.72248840332031
2024-05-30,178.7899932861328,100.78636932373047,465.766357421875,413.9239501953125,110.47386169433594,100.69999694824219,78.2868423461914,64.56251525878906,113.0796127319336
2024-05-31,178.0800018310547,102.97651672363281,465.5469665527344,414.38311767578125,109.60707092285156,103.12999725341797,79.73806762695312,65.42813110351562,116.32350158691406
2024-06-03,176.2899932861328,101.84675598144531,476.1776428222656,412.7760009765625,114.9728012084961,102.76000213623047,81.58689880371094,65.48782348632812,113.53593444824219
2024-06-04,174.77000427246094,102.4017333984375,475.67901611328125,415.3214416503906,116.40946197509766,104.91999816894531,82.29263305664062,66.26388549804688,111.77015686035156
2024-06-05,175.0,100.58816528320312,493.6993713378906,423.24713134765625,122.4110336303711,105.36000061035156,80.67242431640625,66.75141143798828,112.21656799316406
2024-06-06,177.94000244140625,100.30077362060547,492.4029541015625,423.7561950683594,120.96936798095703,106.12999725341797,80.98056030273438,66.81111145019531,113.05977630615234
2024-06-07,177.47999572753906,100.6278076171875,491.6051330566406,423.0874328613281,120.85940551757812,105.33000183105469,80.94080352783203,65.54752349853516,111.84951782226562
2024-06-10,173.7899932861328,101.81702423095703,501.2186584472656,427.1001892089844,121.76119232177734,105.4000015258789,81.10977935791016,66.6220703125,112.1768798828125
2024-06-11,170.66000366210938,99.96382904052734,506.0752258300781,431.9015197753906,120.89132690429688,104.51000213623047,79.41004943847656,66.39323425292969,111.2741470336914
2024-06-12,177.2899932861328,99.89446258544922,507.4414978027344,440.2664489746094,125.18065643310547,105.55000305175781,78.90311431884766,65.97534942626953,110.04405212402344
2024-06-13,182.47000122070312,99.19082641601562,502.71453857421875,440.7855224609375,129.58998107910156,106.0199966430664,79.75794982910156,66.3633804321289,109.16116333007812
2024-06-14,178.00999450683594,99.07191467285156,503.2735595703125,441.77374267578125,131.85964965820312,105.72000122070312,79.17149353027344,66.68177032470703,108.23858642578125
2024-06-17,187.44000244140625,100.60797882080078,505.7392272949219,447.56329345703125,130.95977783203125,104.93000030517578,80.84140014648438,67.07975006103516,107.49457550048828
2024-06-18,184.86000061035156,100.58816528320312,498.61175537109375,445.5369567871094,135.55906677246094,104.94000244140625,79.71818542480469,67.25884246826172,108.50643157958984
2024-06-20,181.57000732421875,100.92510986328125,500.8179016113281,444.89813232421875,130.75979614257812,105.73999786376953,79.24107360839844,67.66677856445312,110.84757995605469
2024-06-21,183.00999450683594,101.35124969482422,493.9100341796875,448.97076416015625,126.55045318603516,105.22000122070312,79.429931640625,67.56727600097656,109.87541198730469
2024-06-24,182.5800018310547,101.06385803222656,498.03277587890625,446.8645935058594,118.09175872802734,106.94999694824219,79.25101470947266,68.55228424072266,113.1391372680664
2024-06-25,187.35000610351562,101.28187561035156,509.7022399902344,450.138671875,126.07051849365234,107.37000274658203,78.80371856689453,67.07975006103516,113.45658111572266
2024-06-26,196.3699951171875,101.2620620727539,512.2178344726562,451.34649658203125,126.38048553466797,107.06999969482422,78.67449951171875,67.94536590576172,113.49626159667969
2024-06-27,197.4199981689453,101.25215148925781,518.646484375,452.0352478027344,123.9708480834961,106.55000305175781,78.76395416259766,67.53742980957031,113.98234558105469
2024-06-28,197.8800048828125,98.39802551269531,503.33343505859375,446.1458740234375,123.52091979980469,106.45999908447266,77.38230895996094,67.3682861328125,114.20059204101562
2024-07-01,209.86000061035156,97.15925598144531,503.7926330566406,455.90826416015625,124.28080749511719,106.54000091552734,76.66663360595703,67.13945770263672,114.04186248779297
2024-07-02,231.25999450683594,97.10970306396484,508.6041564941406,458.45367431640625,122.65105438232422,106.44000244140625,76.36843872070312,67.72647094726562,113.26809692382812
2024-07-03,246.38999938964844,97.72412872314453,509.0633544921875,459.94097900390625,128.26019287109375,106.77999877929688,75.80186462402344,67.8956069946289,113.84346771240234
2024-07-05,251.52000427246094,97.10970306396484,538.9606323242188,466.7187805175781,125.8105697631836,108.12999725341797,75.59312438964844,69.68653106689453,112.46456909179688
2024-07-08,252.94000244140625,96.9404525756836,528.3893432617188,465.4011535644531,128.18019104003906,108.05999755859375,74.12200927734375,69.3283462524414,111.28407287597656
2024-07-09,262.3299865722656,96.62186431884766,529.068115234375,458.7132263183594,131.35972595214844,108.2300033569336,72.31294250488281,69.54723358154297,110.0539779663086
2024-07-10,263.260009765625,96.5422134399414,533.7498779296875,465.4111328125,134.88917541503906,109.94000244140625,72.07438659667969,70.0546646118164,111.0261459350586
2024-07-11,241.02999877929688,96.17384338378906,511.79852294921875,453.8819274902344,127.38033294677734,110.5,72.8596420288086,69.44773864746094,112.34552001953125
2024-07-12,248.22999572753906,96.70150756835938,497.9928283691406,452.7339782714844,129.2200469970703,111.69999694824219,74.38045501708984,68.89056396484375,112.36536407470703
2024-07-15,252.63999938964844,96.44265747070312,495.2876281738281,453.14324951171875,128.420166015625,110.33000183105469,72.31294250488281,69.25869750976562,114.28987121582031
2024-07-16,256.55999755859375,98.03559875488281,488.9288330078125,448.71124267578125,126.34048461914062,110.52999877929688,75.05636596679688,69.63677215576172,115.11324310302734
2024-07-17,248.5,96.8807144165039,461.17767333984375,442.7220153808594,117.97177124023438,111.80000305175781,74.6488265991211,70.6715316772461,116.7004623413086
2024-07-18,249.22999572753906,96.36300659179688,475.0133361816406,439.57769775390625,121.0712890625,107.22000122070312,73.74430084228516,70.46259307861328,117.85120391845703
2024-07-19,239.1999969482422,95.31764221191406,475.9516906738281,436.32354736328125,117.91178894042969,106.12999725341797,78.79376983642578,70.3929443359375,115.14299774169922
2024-07-22,251.50999450683594,93.7147445678711,486.5429992675781,442.14306640625,123.52091979980469,108.7300033569336,76.09011840820312,70.02481079101562,114.3493881225586
2024-07-23,246.3800048828125,90.538818359375,487.83074951171875,444.0496520996094,122.5710678100586,107.69999694824219,75.80186462402344,70.29345703125,112.5042495727539
2024-07-24,215.99000549316406,89.40384674072266,460.45892333984375,428.1283264160156,114.23235321044922,109.29000091552734,74.23135375976562,70.24369812011719,114.09146881103516
2024-07-25,220.25,88.81644439697266,452.61279296875,417.647216796875,112.26265716552734,109.93000030517578,72.87952423095703,69.6666259765625,116.49214172363281
